"CPG_SCHEDULED_START_ON";"CPG_SCHEDULED_END_ON";"CPG_ACTUAL_START_ON";"CPG_ACTUAL_END_ON";"IT_ID";"IT_NUM";"IT_NAME";"IT_SCHEDULED_START_ON";"IT_SCHEDULED_END_ON";"IT_ACTUAL_START_ON";"IT_ACTUAL_END_ON";"TC_ID";"TC_NAME";"TC_PROJECT_ID";"TC_PROJECT";"TC_WEIGHT";"TEST_SUITE";"#_EXECUTIONS";"#_REQUIREMENTS";"#_ISSUES";"DATASET";"EXEC_STATUS";"EXEC_USER";"EXECUTION_DATE";"TC_REF";"TC_NATURE";"TC_TYPE";"TC_STATUS";"STEP_ID";"STEP_NUM";"STEP_#_REQ";"EXEC_STEP_STATUS";"EXEC_STEP_DATE";"EXEC_STEP_USER";"EXEC_STEP_#_ISSUES";"EXEC_STEP_COMMENT"
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"296";"Prezenèní";"15";"OKS-07";"HIGH";"";"4";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:40:23";"TC.04.02.05.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"809";"1";"0";"SUCCESS";"2024/04/14 13:40:18";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"296";"Prezenèní";"15";"OKS-07";"HIGH";"";"4";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:40:23";"TC.04.02.05.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"810";"2";"0";"SUCCESS";"2024/04/14 13:40:23";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"297";"Distanèní";"15";"OKS-07";"HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:40:33";"TC.04.02.05.03";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"811";"1";"0";"SUCCESS";"2024/04/14 13:40:31";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"297";"Distanèní";"15";"OKS-07";"HIGH";"";"3";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:40:33";"TC.04.02.05.03";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"812";"2";"0";"SUCCESS";"2024/04/14 13:40:33";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"298";"Kombinovaná";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:41:17";"TC.04.02.05.02";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"813";"1";"0";"SUCCESS";"2024/04/14 13:40:40";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"298";"Kombinovaná";"15";"OKS-07";"HIGH";"";"2";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:41:17";"TC.04.02.05.02";"NAT_UNDEFINED";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"814";"2";"0";"FAILURE";"2024/04/14 13:41:17";"admin";"0";"místo Z20B0101K se zobrazilo Z20B0101k - malé písmeno"
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"300";"Zahranièní student NE";"15";"OKS-07";"HIGH";"";"4";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:41:47";"TC.04.02.06.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"816";"1";"0";"SUCCESS";"2024/04/14 13:41:47";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"300";"Zahranièní student NE";"15";"OKS-07";"HIGH";"";"4";"0";"0";"";"SUCCESS";"admin";"2024/04/14 13:41:47";"TC.04.02.06.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"815";"2";"0";"SUCCESS";"2024/04/14 13:41:44";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"301";"Zahranièní student ANO";"15";"OKS-07";"HIGH";"";"3";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:42:32";"TC.04.02.06.02";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"817";"1";"0";"SUCCESS";"2024/04/14 13:42:03";"admin";"0";""
"";"";"";"";"86";"1";"Iterace";"";"";"";"";"301";"Zahranièní student ANO";"15";"OKS-07";"HIGH";"";"3";"0";"0";"";"FAILURE";"admin";"2024/04/14 13:42:32";"TC.04.02.06.02";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"818";"2";"0";"FAILURE";"2024/04/14 13:42:32";"admin";"0";"Místo S15B0001PI se zobrazilo S15B0001P."
